Achievement
id	Type	Name	TaskId	FunctionOpening	TypeCount	IsGoOn
80505209	9	805052	锦履鸣鞘	UI_icon_xuexi_xiezi_yingqi	增加鞋子700%英气值	增加鞋子700%英气值			90505209	10007	2	2	
80505210	10	805052	锦履鸣鞘	UI_icon_xuexi_xiezi_yingqi	增加鞋子750%英气值	增加鞋子750%英气值			90505210	10007	2	2	
80505301	1	805053	云髻鸣鞘	UI_icon_xuexi_toushi_yingqi	增加发型300%英气值	增加发型300%英气值			90505301	10007	2	2	
80505302	2	805053	云髻鸣鞘	UI_icon_xuexi_toushi_yingqi	增加发型350%英气值	增加发型350%英气值			90505302	10007	2	2	
80505303	3	805053	云髻鸣鞘	UI_icon_xuexi_toushi_yingqi	增加发型400%英气值	增加发型400%英气值			90505303	10007	2	2	
80505304	4	805053	云髻鸣鞘	UI_icon_xuexi_toushi_yingqi	增加发型450%英气值	增加发型450%英气值			90505304	10007	2	2	
80505305	5	805053	云髻鸣鞘	UI_icon_xuexi_toushi_yingqi	增加发型500%英气值	增加发型500%英气值			90505305	10007	2	2	
80505306	6	805053	云髻鸣鞘	UI_icon_xuexi_toushi_yingqi	增加发型550%英气值	增加发型550%英气值			90505306	10007	2	2	
80505307	7	805053	云髻鸣鞘	UI_icon_xuexi_toushi_yingqi	增加发型600%英气值	增加发型600%英气值			90505307	10007	2	2	
80505308	8	805053	云髻鸣鞘	UI_icon_xuexi_toushi_yingqi	增加发型650%英气值	增加发型650%英气值			90505308	10007	2	2	
80505309	9	805053	云髻鸣鞘	UI_icon_xuexi_toushi_yingqi	增加发型700%英气值	增加发型700%英气值			90505309	10007	2	2	
80505310	10	805053	云髻鸣鞘	UI_icon_xuexi_toushi_yingqi	增加发型750%英气值	增加发型750%英气值			90505310	10007	2	2	
80505401	1	805054	玉辰鸣鞘	UI_icon_xuexi_shouchi_yingqi	增加手持300%英气值	增加手持300%英气值			90505401	10007	2	2	
80505402	2	805054	玉辰鸣鞘	UI_icon_xuexi_shouchi_yingqi	增加手持350%英气值	增加手持350%英气值			90505402	10007	2	2	
80505403	3	805054	玉辰鸣鞘	UI_icon_xuexi_shouchi_yingqi	增加手持400%英气值	增加手持400%英气值			90505403	10007	2	2	
80505404	4	805054	玉辰鸣鞘	UI_icon_xuexi_shouchi_yingqi	增加手持450%英气值	增加手持450%英气值			90505404	10007	2	2	
80505405	5	805054	玉辰鸣鞘	UI_icon_xuexi_shouchi_yingqi	增加手持500%英气值	增加手持500%英气值			90505405	10007	2	2	
80505406	6	805054	玉辰鸣鞘	UI_icon_xuexi_shouchi_yingqi	增加手持550%英气值	增加手持550%英气值			90505406	10007	2	2	
80505407	7	805054	玉辰鸣鞘	UI_icon_xuexi_shouchi_yingqi	增加手持600%英气值	增加手持600%英气值			90505407	10007	2	2	
80505408	8	805054	玉辰鸣鞘	UI_icon_xuexi_shouchi_yingqi	增加手持650%英气值	增加手持650%英气值			90505408	10007	2	2	
80505409	9	805054	玉辰鸣鞘	UI_icon_xuexi_shouchi_yingqi	增加手持700%英气值	增加手持700%英气值			90505409	10007	2	2	
80505410	10	805054	玉辰鸣鞘	UI_icon_xuexi_shouchi_yingqi	增加手持750%英气值	增加手持750%英气值			90505410	10007	2	2	
80505501	1	805055	珠钗鸣鞘	UI_icon_xuexi_faxing_yingqi	并有50%概率再增加头饰300%的英气值	并有50%概率再增加头饰300%的英气值			90505501	10007	2	2	
80505502	2	805055	珠钗鸣鞘	UI_icon_xuexi_faxing_yingqi	并有50%概率再增加头饰350%的英气值	并有50%概率再增加头饰350%的英气值			90505502	10007	2	2	
80505503	3	805055	珠钗鸣鞘	UI_icon_xuexi_faxing_yingqi	并有50%概率再增加头饰400%的英气值	并有50%概率再增加头饰400%的英气值			90505503	10007	2	2	
80505504	4	805055	珠钗鸣鞘	UI_icon_xuexi_faxing_yingqi	并有50%概率再增加头饰450%的英气值	并有50%概率再增加头饰450%的英气值			90505504	10007	2	2	
80505505	5	805055	珠钗鸣鞘	UI_icon_xuexi_faxing_yingqi	并有50%概率再增加头饰500%的英气值	并有50%概率再增加头饰500%的英气值			90505505	10007	2	2	
80505506	6	805055	珠钗鸣鞘	UI_icon_xuexi_faxing_yingqi	并有50%概率再增加头饰550%的英气值	并有50%概率再增加头饰550%的英气值			90505506	10007	2	2	
80505507	7	805055	珠钗鸣鞘	UI_icon_xuexi_faxing_yingqi	并有50%概率再增加头饰600%的英气值	并有50%概率再增加头饰600%的英气值			90505507	10007	2	2	
80505508	8	805055	珠钗鸣鞘	UI_icon_xuexi_faxing_yingqi	并有50%概率再增加头饰650%的英气值	并有50%概率再增加头饰650%的英气值			90505508	10007	2	2	
80505509	9	805055	珠钗鸣鞘	UI_icon_xuexi_faxing_yingqi	并有50%概率再增加头饰700%的英气值	并有50%概率再增加头饰700%的英气值			90505509	10007	2	2	
80505510	10	805055	珠钗鸣鞘	UI_icon_xuexi_faxing_yingqi	并有50%概率再增加头饰750%的英气值	并有50%概率再增加头饰750%的英气值			90505510	10007	2	2	
80506101	1	805061	瑶环凝脂	UI_icon_xuexi_xianglian_xinggan	增加项链300%性感值,并有50%概率再增加项链300%的性感值	增加项链300%性感值,并有50%概率再增加项链300%的性感值			90506101	10004	1	2	
80506102	2	805061	瑶环凝脂	UI_icon_xuexi_xianglian_xinggan	增加项链350%性感值,并有50%概率再增加项链350%的性感值	增加项链350%性感值,并有50%概率再增加项链350%的性感值			90506102	10004	1	2	
80506103	3	805061	瑶环凝脂	UI_icon_xuexi_xianglian_xinggan	增加项链400%性感值,并有50%概率再增加项链400%的性感值	增加项链400%性感值,并有50%概率再增加项链400%的性感值			90506103	10004	1	2	
80506104	4	805061	瑶环凝脂	UI_icon_xuexi_xianglian_xinggan	增加项链450%性感值,并有50%概率再增加项链450%的性感值	增加项链450%性感值,并有50%概率再增加项链450%的性感值			90506104	10004	1	2	
80506105	5	805061	瑶环凝脂	UI_icon_xuexi_xianglian_xinggan	增加项链500%性感值,并有50%概率再增加项链500%的性感值	增加项链500%性感值,并有50%概率再增加项链500%的性感值			90506105	10004	1	2	
80506106	6	805061	瑶环凝脂	UI_icon_xuexi_xianglian_xinggan	增加项链550%性感值,并有50%概率再增加项链550%的性感值	增加项链550%性感值,并有50%概率再增加项链550%的性感值			90506106	10004	1	2	
80506107	7	805061	瑶环凝脂	UI_icon_xuexi_xianglian_xinggan	增加项链600%性感值,并有50%概率再增加项链600%的性感值	增加项链600%性感值,并有50%概率再增加项链600%的性感值			90506107	10004	1	2	
80506108	8	805061	瑶环凝脂	UI_icon_xuexi_xianglian_xinggan	增加项链650%性感值,并有50%概率再增加项链650%的性感值	增加项链650%性感值,并有50%概率再增加项链650%的性感值			90506108	10004	1	2	
80506109	9	805061	瑶环凝脂	UI_icon_xuexi_xianglian_xinggan	增加项链700%性感值,并有50%概率再增加项链700%的性感值	增加项链700%性感值,并有50%概率再增加项链700%的性感值			90506109	10004	1	2	
80506110	10	805061	瑶环凝脂	UI_icon_xuexi_xianglian_xinggan	增加项链750%性感值,并有50%概率再增加项链750%的性感值	增加项链750%性感值,并有50%概率再增加项链750%的性感值			90506110	10004	1	2	
80506201	1	805062	银钏凝脂	UI_icon_xuexi_shoushi_xinggan	增加手饰300%性感值	增加手饰300%性感值			90506201	10004	2	2	
80506202	2	805062	银钏凝脂	UI_icon_xuexi_shoushi_xinggan	增加手饰350%性感值	增加手饰350%性感值			90506202	10004	2	2	
80506203	3	805062	银钏凝脂	UI_icon_xuexi_shoushi_xinggan	增加手饰400%性感值	增加手饰400%性感值			90506203	10004	2	2	
80506204	4	805062	银钏凝脂	UI_icon_xuexi_shoushi_xinggan	增加手饰450%性感值	增加手饰450%性感值			90506204	10004	2	2	
80506205	5	805062	银钏凝脂	UI_icon_xuexi_shoushi_xinggan	增加手饰500%性感值	增加手饰500%性感值			90506205	10004	2	2	
80506206	6	805062	银钏凝脂	UI_icon_xuexi_shoushi_xinggan	增加手饰550%性感值	增加手饰550%性感值			90506206	10004	2	2	
80506207	7	805062	银钏凝脂	UI_icon_xuexi_shoushi_xinggan	增加手饰600%性感值	增加手饰600%性感值			90506207	10004	2	2	
80506208	8	805062	银钏凝脂	UI_icon_xuexi_shoushi_xinggan	增加手饰650%性感值	增加手饰650%性感值			90506208	10004	2	2	
80506209	9	805062	银钏凝脂	UI_icon_xuexi_shoushi_xinggan	增加手饰700%性感值	增加手饰700%性感值			90506209	10004	2	2	
80506210	10	805062	银钏凝脂	UI_icon_xuexi_shoushi_xinggan	增加手饰750%性感值	增加手饰750%性感值			90506210	10004	2	2	
80506301	1	805063	金珰凝脂	UI_icon_xuexi_ershi_xinggan	增加耳饰300%性感值	增加耳饰300%性感值			90506301	10004	2	2	
80506302	2	805063	金珰凝脂	UI_icon_xuexi_ershi_xinggan	增加耳饰350%性感值	增加耳饰350%性感值			90506302	10004	2	2	
80506303	3	805063	金珰凝脂	UI_icon_xuexi_ershi_xinggan	增加耳饰400%性感值	增加耳饰400%性感值			90506303	10004	2	2	
80506304	4	805063	金珰凝脂	UI_icon_xuexi_ershi_xinggan	增加耳饰450%性感值	增加耳饰450%性感值			90506304	10004	2	2	
80506305	5	805063	金珰凝脂	UI_icon_xuexi_ershi_xinggan	增加耳饰500%性感值	增加耳饰500%性感值			90506305	10004	2	2	
80506306	6	805063	金珰凝脂	UI_icon_xuexi_ershi_xinggan	增加耳饰550%性感值	增加耳饰550%性感值			90506306	10004	2	2	
80506307	7	805063	金珰凝脂	UI_icon_xuexi_ershi_xinggan	增加耳饰600%性感值	增加耳饰600%性感值			90506307	10004	2	2	
80506308	8	805063	金珰凝脂	UI_icon_xuexi_ershi_xinggan	增加耳饰650%性感值	增加耳饰650%性感值			90506308	10004	2	2	
80506309	9	805063	金珰凝脂	UI_icon_xuexi_ershi_xinggan	增加耳饰700%性感值	增加耳饰700%性感值			90506309	10004	2	2	
80506310	10	805063	金珰凝脂	UI_icon_xuexi_ershi_xinggan	增加耳饰750%性感值	增加耳饰750%性感值			90506310	10004	2	2	
80506401	1	805064	灵曜凝脂	UI_icon_xuexi_guajian_xinggan	增加背饰300%性感值	增加背饰300%性感值			90506401	10004	2	2	
80506402	2	805064	灵曜凝脂	UI_icon_xuexi_guajian_xinggan	增加背饰350%性感值	增加背饰350%性感值			90506402	10004	2	2	
80506403	3	805064	灵曜凝脂	UI_icon_xuexi_guajian_xinggan	增加背饰400%性感值	增加背饰400%性感值			90506403	10004	2	2	
80506404	4	805064	灵曜凝脂	UI_icon_xuexi_guajian_xinggan	增加背饰450%性感值	增加背饰450%性感值			90506404	10004	2	2	
80506405	5	805064	灵曜凝脂	UI_icon_xuexi_guajian_xinggan	增加背饰500%性感值	增加背饰500%性感值			90506405	10004	2	2	
80506406	6	805064	灵曜凝脂	UI_icon_xuexi_guajian_xinggan	增加背饰550%性感值	增加背饰550%性感值			90506406	10004	2	2	
80506407	7	805064	灵曜凝脂	UI_icon_xuexi_guajian_xinggan	增加背饰600%性感值	增加背饰600%性感值			90506407	10004	2	2	
80506408	8	805064	灵曜凝脂	UI_icon_xuexi_guajian_xinggan	增加背饰650%性感值	增加背饰650%性感值			90506408	10004	2	2	
80506409	9	805064	灵曜凝脂	UI_icon_xuexi_guajian_xinggan	增加背饰700%性感值	增加背饰700%性感值			90506409	10004	2	2	
80506410	10	805064	灵曜凝脂	UI_icon_xuexi_guajian_xinggan	增加背饰750%性感值	增加背饰750%性感值			90506410	10004	2	2	
80506501	1	805065	瑶环凝脂	UI_icon_xuexi_xianglian_xinggan	并有50%概率再增加项链300%的性感值	并有50%概率再增加项链300%的性感值			90506501	10004	2	2	
80506502	2	805065	瑶环凝脂	UI_icon_xuexi_xianglian_xinggan	并有50%概率再增加项链350%的性感值	并有50%概率再增加项链350%的性感值			90506502	10004	2	2	
80506503	3	805065	瑶环凝脂	UI_icon_xuexi_xianglian_xinggan	并有50%概率再增加项链400%的性感值	并有50%概率再增加项链400%的性感值			90506503	10004	2	2	
80506504	4	805065	瑶环凝脂	UI_icon_xuexi_xianglian_xinggan	并有50%概率再增加项链450%的性感值	并有50%概率再增加项链450%的性感值			90506504	10004	2	2	
80506505	5	805065	瑶环凝脂	UI_icon_xuexi_xianglian_xinggan	并有50%概率再增加项链500%的性感值	并有50%概率再增加项链500%的性感值			90506505	10004	2	2	
80506506	6	805065	瑶环凝脂	UI_icon_xuexi_xianglian_xinggan	并有50%概率再增加项链550%的性感值	并有50%概率再增加项链550%的性感值			90506506	10004	2	2	
80506507	7	805065	瑶环凝脂	UI_icon_xuexi_xianglian_xinggan	并有50%概率再增加项链600%的性感值	并有50%概率再增加项链600%的性感值			90506507	10004	2	2	
80506508	8	805065	瑶环凝脂	UI_icon_xuexi_xianglian_xinggan	并有50%概率再增加项链650%的性感值	并有50%概率再增加项链650%的性感值			90506508	10004	2	2	
80506509	9	805065	瑶环凝脂	UI_icon_xuexi_xianglian_xinggan	并有50%概率再增加项链700%的性感值	并有50%概率再增加项链700%的性感值			90506509	10004	2	2	
80506510	10	805065	瑶环凝脂	UI_icon_xuexi_xianglian_xinggan	并有50%概率再增加项链750%的性感值	并有50%概率再增加项链750%的性感值			90506510	10004	2	2	
80507101	1	805071	珠钗流盼	UI_icon_xuexi_faxing_wumei	增加头饰300%妩媚值,并有50%概率再增加头饰300%的妩媚值	增加头饰300%妩媚值,并有50%概率再增加头饰300%的妩媚值			90507101	10006	1	2	
80507102	2	805071	珠钗流盼	UI_icon_xuexi_faxing_wumei	增加头饰350%妩媚值,并有50%概率再增加头饰350%的妩媚值	增加头饰350%妩媚值,并有50%概率再增加头饰350%的妩媚值			90507102	10006	1	2	
80507103	3	805071	珠钗流盼	UI_icon_xuexi_faxing_wumei	增加头饰400%妩媚值,并有50%概率再增加头饰400%的妩媚值	增加头饰400%妩媚值,并有50%概率再增加头饰400%的妩媚值			90507103	10006	1	2	
80507104	4	805071	珠钗流盼	UI_icon_xuexi_faxing_wumei	增加头饰450%妩媚值,并有50%概率再增加头饰450%的妩媚值	增加头饰450%妩媚值,并有50%概率再增加头饰450%的妩媚值			90507104	10006	1	2	
80507105	5	805071	珠钗流盼	UI_icon_xuexi_faxing_wumei	增加头饰500%妩媚值,并有50%概率再增加头饰500%的妩媚值	增加头饰500%妩媚值,并有50%概率再增加头饰500%的妩媚值			90507105	10006	1	2	
80507106	6	805071	珠钗流盼	UI_icon_xuexi_faxing_wumei	增加头饰550%妩媚值,并有50%概率再增加头饰550%的妩媚值	增加头饰550%妩媚值,并有50%概率再增加头饰550%的妩媚值			90507106	10006	1	2	
80507107	7	805071	珠钗流盼	UI_icon_xuexi_faxing_wumei	增加头饰600%妩媚值,并有50%概率再增加头饰600%的妩媚值	增加头饰600%妩媚值,并有50%概率再增加头饰600%的妩媚值			90507107	10006	1	2	
80507108	8	805071	珠钗流盼	UI_icon_xuexi_faxing_wumei	增加头饰650%妩媚值,并有50%概率再增加头饰650%的妩媚值	增加头饰650%妩媚值,并有50%概率再增加头饰650%的妩媚值			90507108	10006	1	2	
80507109	9	805071	珠钗流盼	UI_icon_xuexi_faxing_wumei	增加头饰700%妩媚值,并有50%概率再增加头饰700%的妩媚值	增加头饰700%妩媚值,并有50%概率再增加头饰700%的妩媚值			90507109	10006	1	2	
80507110	10	805071	珠钗流盼	UI_icon_xuexi_faxing_wumei	增加头饰750%妩媚值,并有50%概率再增加头饰750%的妩媚值	增加头饰750%妩媚值,并有50%概率再增加头饰750%的妩媚值			90507110	10006	1	2	
80507201	1	805072	锦履流盼	UI_icon_xuexi_xiezi_wumei	增加鞋子300%妩媚值	增加鞋子300%妩媚值			90507201	10006	2	2	
80507202	2	805072	锦履流盼	UI_icon_xuexi_xiezi_wumei	增加鞋子350%妩媚值	增加鞋子350%妩媚值			90507202	10006	2	2	
80507203	3	805072	锦履流盼	UI_icon_xuexi_xiezi_wumei	增加鞋子400%妩媚值	增加鞋子400%妩媚值			90507203	10006	2	2	
80507204	4	805072	锦履流盼	UI_icon_xuexi_xiezi_wumei	增加鞋子450%妩媚值	增加鞋子450%妩媚值			90507204	10006	2	2	
80507205	5	805072	锦履流盼	UI_icon_xuexi_xiezi_wumei	增加鞋子500%妩媚值	增加鞋子500%妩媚值			90507205	10006	2	2	
80507206	6	805072	锦履流盼	UI_icon_xuexi_xiezi_wumei	增加鞋子550%妩媚值	增加鞋子550%妩媚值			90507206	10006	2	2	
80507207	7	805072	锦履流盼	UI_icon_xuexi_xiezi_wumei	增加鞋子600%妩媚值	增加鞋子600%妩媚值			90507207	10006	2	2	
80507208	8	805072	锦履流盼	UI_icon_xuexi_xiezi_wumei	增加鞋子650%妩媚值	增加鞋子650%妩媚值			90507208	10006	2	2	
80507209	9	805072	锦履流盼	UI_icon_xuexi_xiezi_wumei	增加鞋子700%妩媚值	增加鞋子700%妩媚值			90507209	10006	2	2	
80507210	10	805072	锦履流盼	UI_icon_xuexi_xiezi_wumei	增加鞋子750%妩媚值	增加鞋子750%妩媚值			90507210	10006	2	2	
80507301	1	805073	云髻流盼	UI_icon_xuexi_toushi_wumei	增加发型300%妩媚值	增加发型300%妩媚值			90507301	10006	2	2	
80507302	2	805073	云髻流盼	UI_icon_xuexi_toushi_wumei	增加发型350%妩媚值	增加发型350%妩媚值			90507302	10006	2	2	
80507303	3	805073	云髻流盼	UI_icon_xuexi_toushi_wumei	增加发型400%妩媚值	增加发型400%妩媚值			90507303	10006	2	2	
80507304	4	805073	云髻流盼	UI_icon_xuexi_toushi_wumei	增加发型450%妩媚值	增加发型450%妩媚值			90507304	10006	2	2	
80507305	5	805073	云髻流盼	UI_icon_xuexi_toushi_wumei	增加发型500%妩媚值	增加发型500%妩媚值			90507305	10006	2	2	
80507306	6	805073	云髻流盼	UI_icon_xuexi_toushi_wumei	增加发型550%妩媚值	增加发型550%妩媚值			90507306	10006	2	2	
80507307	7	805073	云髻流盼	UI_icon_xuexi_toushi_wumei	增加发型600%妩媚值	增加发型600%妩媚值			90507307	10006	2	2	
80507308	8	805073	云髻流盼	UI_icon_xuexi_toushi_wumei	增加发型650%妩媚值	增加发型650%妩媚值			90507308	10006	2	2	
80507309	9	805073	云髻流盼	UI_icon_xuexi_toushi_wumei	增加发型700%妩媚值	增加发型700%妩媚值			90507309	10006	2	2	
80507310	10	805073	云髻流盼	UI_icon_xuexi_toushi_wumei	增加发型750%妩媚值	增加发型750%妩媚值			90507310	10006	2	2	
80507401	1	805074	玉辰流盼	UI_icon_xuexi_shouchi_wumei	增加手持300%妩媚值	增加手持300%妩媚值			90507401	10006	2	2	
80507402	2	805074	玉辰流盼	UI_icon_xuexi_shouchi_wumei	增加手持350%妩媚值	增加手持350%妩媚值			90507402	10006	2	2	
80507403	3	805074	玉辰流盼	UI_icon_xuexi_shouchi_wumei	增加手持400%妩媚值	增加手持400%妩媚值			90507403	10006	2	2	
80507404	4	805074	玉辰流盼	UI_icon_xuexi_shouchi_wumei	增加手持450%妩媚值	增加手持450%妩媚值			90507404	10006	2	2	
80507405	5	805074	玉辰流盼	UI_icon_xuexi_shouchi_wumei	增加手持500%妩媚值	增加手持500%妩媚值			90507405	10006	2	2	
80507406	6	805074	玉辰流盼	UI_icon_xuexi_shouchi_wumei	增加手持550%妩媚值	增加手持550%妩媚值			90507406	10006	2	2	
80507407	7	805074	玉辰流盼	UI_icon_xuexi_shouchi_wumei	增加手持600%妩媚值	增加手持600%妩媚值			90507407	10006	2	2	
80507408	8	805074	玉辰流盼	UI_icon_xuexi_shouchi_wumei	增加手持650%妩媚值	增加手持650%妩媚值			90507408	10006	2	2	
80507409	9	805074	玉辰流盼	UI_icon_xuexi_shouchi_wumei	增加手持700%妩媚值	增加手持700%妩媚值			90507409	10006	2	2	
80507410	10	805074	玉辰流盼	UI_icon_xuexi_shouchi_wumei	增加手持750%妩媚值	增加手持750%妩媚值			90507410	10006	2	2	
80507501	1	805075	珠钗流盼	UI_icon_xuexi_faxing_wumei	并有50%概率再增加头饰300%的妩媚值	并有50%概率再增加头饰300%的妩媚值			90507501	10006	2	2	
80507502	2	805075	珠钗流盼	UI_icon_xuexi_faxing_wumei	并有50%概率再增加头饰350%的妩媚值	并有50%概率再增加头饰350%的妩媚值			90507502	10006	2	2	
80507503	3	805075	珠钗流盼	UI_icon_xuexi_faxing_wumei	并有50%概率再增加头饰400%的妩媚值	并有50%概率再增加头饰400%的妩媚值			90507503	10006	2	2	
80507504	4	805075	珠钗流盼	UI_icon_xuexi_faxing_wumei	并有50%概率再增加头饰450%的妩媚值	并有50%概率再增加头饰450%的妩媚值			90507504	10006	2	2	
80507505	5	805075	珠钗流盼	UI_icon_xuexi_faxing_wumei	并有50%概率再增加头饰500%的妩媚值	并有50%概率再增加头饰500%的妩媚值			90507505	10006	2	2	
80507506	6	805075	珠钗流盼	UI_icon_xuexi_faxing_wumei	并有50%概率再增加头饰550%的妩媚值	并有50%概率再增加头饰550%的妩媚值			90507506	10006	2	2	
80507507	7	805075	珠钗流盼	UI_icon_xuexi_faxing_wumei	并有50%概率再增加头饰600%的妩媚值	并有50%概率再增加头饰600%的妩媚值			90507507	10006	2	2	
80507508	8	805075	珠钗流盼	UI_icon_xuexi_faxing_wumei	并有50%概率再增加头饰650%的妩媚值	并有50%概率再增加头饰650%的妩媚值			90507508	10006	2	2	
80507509	9	805075	珠钗流盼	UI_icon_xuexi_faxing_wumei	并有50%概率再增加头饰700%的妩媚值	并有50%概率再增加头饰700%的妩媚值			90507509	10006	2	2	
80507510	10	805075	珠钗流盼	UI_icon_xuexi_faxing_wumei	并有50%概率再增加头饰750%的妩媚值	并有50%概率再增加头饰750%的妩媚值			90507510	10006	2	2	
80508101	1	805081	瑶环清弦	UI_icon_xuexi_xianglian_fengya	增加项链300%风雅值,并有50%概率再增加项链300%的风雅值	增加项链300%风雅值,并有50%概率再增加项链300%的风雅值			90508101	10005	1	2	
80508102	2	805081	瑶环清弦	UI_icon_xuexi_xianglian_fengya	增加项链350%风雅值,并有50%概率再增加项链350%的风雅值	增加项链350%风雅值,并有50%概率再增加项链350%的风雅值			90508102	10005	1	2	
80508103	3	805081	瑶环清弦	UI_icon_xuexi_xianglian_fengya	增加项链400%风雅值,并有50%概率再增加项链400%的风雅值	增加项链400%风雅值,并有50%概率再增加项链400%的风雅值			90508103	10005	1	2	
80508104	4	805081	瑶环清弦	UI_icon_xuexi_xianglian_fengya	增加项链450%风雅值,并有50%概率再增加项链450%的风雅值	增加项链450%风雅值,并有50%概率再增加项链450%的风雅值			90508104	10005	1	2	
80508105	5	805081	瑶环清弦	UI_icon_xuexi_xianglian_fengya	增加项链500%风雅值,并有50%概率再增加项链500%的风雅值	增加项链500%风雅值,并有50%概率再增加项链500%的风雅值			90508105	10005	1	2	
80508106	6	805081	瑶环清弦	UI_icon_xuexi_xianglian_fengya	增加项链550%风雅值,并有50%概率再增加项链550%的风雅值	增加项链550%风雅值,并有50%概率再增加项链550%的风雅值			90508106	10005	1	2	
80508107	7	805081	瑶环清弦	UI_icon_xuexi_xianglian_fengya	增加项链600%风雅值,并有50%概率再增加项链600%的风雅值	增加项链600%风雅值,并有50%概率再增加项链600%的风雅值			90508107	10005	1	2	
80508108	8	805081	瑶环清弦	UI_icon_xuexi_xianglian_fengya	增加项链650%风雅值,并有50%概率再增加项链650%的风雅值	增加项链650%风雅值,并有50%概率再增加项链650%的风雅值			90508108	10005	1	2	
80508109	9	805081	瑶环清弦	UI_icon_xuexi_xianglian_fengya	增加项链700%风雅值,并有50%概率再增加项链700%的风雅值	增加项链700%风雅值,并有50%概率再增加项链700%的风雅值			90508109	10005	1	2	
80508110	10	805081	瑶环清弦	UI_icon_xuexi_xianglian_fengya	增加项链750%风雅值,并有50%概率再增加项链750%的风雅值	增加项链750%风雅值,并有50%概率再增加项链750%的风雅值			90508110	10005	1	2	
80508201	1	805082	银钏清弦	UI_icon_xuexi_shoushi_fengya	增加手饰300%风雅值	增加手饰300%风雅值			90508201	10005	2	2	
80508202	2	805082	银钏清弦	UI_icon_xuexi_shoushi_fengya	增加手饰350%风雅值	增加手饰350%风雅值			90508202	10005	2	2	
80508203	3	805082	银钏清弦	UI_icon_xuexi_shoushi_fengya	增加手饰400%风雅值	增加手饰400%风雅值			90508203	10005	2	2	
80508204	4	805082	银钏清弦	UI_icon_xuexi_shoushi_fengya	增加手饰450%风雅值	增加手饰450%风雅值			90508204	10005	2	2	
80508205	5	805082	银钏清弦	UI_icon_xuexi_shoushi_fengya	增加手饰500%风雅值	增加手饰500%风雅值			90508205	10005	2	2	
80508206	6	805082	银钏清弦	UI_icon_xuexi_shoushi_fengya	增加手饰550%风雅值	增加手饰550%风雅值			90508206	10005	2	2	
80508207	7	805082	银钏清弦	UI_icon_xuexi_shoushi_fengya	增加手饰600%风雅值	增加手饰600%风雅值			90508207	10005	2	2	
80508208	8	805082	银钏清弦	UI_icon_xuexi_shoushi_fengya	增加手饰650%风雅值	增加手饰650%风雅值			90508208	10005	2	2	
80508209	9	805082	银钏清弦	UI_icon_xuexi_shoushi_fengya	增加手饰700%风雅值	增加手饰700%风雅值			90508209	10005	2	2	
80508210	10	805082	银钏清弦	UI_icon_xuexi_shoushi_fengya	增加手饰750%风雅值	增加手饰750%风雅值			90508210	10005	2	2	
80508301	1	805083	金珰清弦	UI_icon_xuexi_ershi_fengya	增加耳饰300%风雅值	增加耳饰300%风雅值			90508301	10005	2	2	
80508302	2	805083	金珰清弦	UI_icon_xuexi_ershi_fengya	增加耳饰350%风雅值	增加耳饰350%风雅值			90508302	10005	2	2	
80508303	3	805083	金珰清弦	UI_icon_xuexi_ershi_fengya	增加耳饰400%风雅值	增加耳饰400%风雅值			90508303	10005	2	2	
80508304	4	805083	金珰清弦	UI_icon_xuexi_ershi_fengya	增加耳饰450%风雅值	增加耳饰450%风雅值			90508304	10005	2	2	
80508305	5	805083	金珰清弦	UI_icon_xuexi_ershi_fengya	增加耳饰500%风雅值	增加耳饰500%风雅值			90508305	10005	2	2	
80508306	6	805083	金珰清弦	UI_icon_xuexi_ershi_fengya	增加耳饰550%风雅值	增加耳饰550%风雅值			90508306	10005	2	2	
80508307	7	805083	金珰清弦	UI_icon_xuexi_ershi_fengya	增加耳饰600%风雅值	增加耳饰600%风雅值			90508307	10005	2	2	
80508308	8	805083	金珰清弦	UI_icon_xuexi_ershi_fengya	增加耳饰650%风雅值	增加耳饰650%风雅值			90508308	10005	2	2	
80508309	9	805083	金珰清弦	UI_icon_xuexi_ershi_fengya	增加耳饰700%风雅值	增加耳饰700%风雅值			90508309	10005	2	2	
80508310	10	805083	金珰清弦	UI_icon_xuexi_ershi_fengya	增加耳饰750%风雅值	增加耳饰750%风雅值			90508310	10005	2	2	
80508401	1	805084	灵曜清弦	UI_icon_xuexi_guajian_fengya	增加背饰300%风雅值	增加背饰300%风雅值			90508401	10005	2	2	
80508402	2	805084	灵曜清弦	UI_icon_xuexi_guajian_fengya	增加背饰350%风雅值	增加背饰350%风雅值			90508402	10005	2	2	
80508403	3	805084	灵曜清弦	UI_icon_xuexi_guajian_fengya	增加背饰400%风雅值	增加背饰400%风雅值			90508403	10005	2	2	
80508404	4	805084	灵曜清弦	UI_icon_xuexi_guajian_fengya	增加背饰450%风雅值	增加背饰450%风雅值			90508404	10005	2	2	
80508405	5	805084	灵曜清弦	UI_icon_xuexi_guajian_fengya	增加背饰500%风雅值	增加背饰500%风雅值			90508405	10005	2	2	
80508406	6	805084	灵曜清弦	UI_icon_xuexi_guajian_fengya	增加背饰550%风雅值	增加背饰550%风雅值			90508406	10005	2	2	
80508407	7	805084	灵曜清弦	UI_icon_xuexi_guajian_fengya	增加背饰600%风雅值	增加背饰600%风雅值			90508407	10005	2	2	
